,Cod_setor,IDHL-Setor,AlfabIDHM,RendaIDHM
0,240010905000001,0.75,0.8677347574543836,0.48958327711472527
1,240010905000002,0.7333333333333333,0.883410973084886,0.43672123502390164
2,240010905000003,0.8,0.9025090451470819,0.48702436551409456
3,240010905000005,0.7333333333333333,0.9146345628415301,0.6267838085406475
4,240010905000006,0.9,0.9552867224100101,0.659067364886215
5,240010905000007,0.7666666666666667,0.8566526610644258,0.4717931145976235
6,240010905000008,0.7666666666666667,0.9059046704835042,0.48200357703367497
7,240010905000009,0.6333333333333333,0.8036616161616162,0.4567011098618561
8,240010905000010,0.65,0.9743589743589745,0.4674938129208418
9,240010905000011,0.5666666666666667,0.736842105263158,0.36295873389447497
10,240010905000012,0.65,0.8457798038403094,0.42281723577995206
11,240010905000013,0.9333333333333333,0.8956019033952679,0.47907892957125936
12,240010905000014,0.8333333333333334,0.912280701754386,0.5535686052243234
13,240010905000016,0.6666666666666666,0.9553805774278216,0.569141302876951
14,240010905000018,0.8833333333333333,0.9052667578659371,0.5232248903848771
15,240010905000019,0.65,0.9534883720930232,0.5302693333584378
16,240010905000020,0.7166666666666667,0.9594998133631952,0.6092332986836987
17,240010905000021,0.8333333333333334,0.940108927483242,0.6474649391389876
18,240010905000023,0.8666666666666667,0.8274747474747475,0.5214020508571341
19,240010905000024,0.8,0.886438299002314,0.48022041543726207
20,240010905000025,0.9333333333333333,0.9699453551912569,0.5248338879992959
21,240010905000026,0.7,0.9194337194337194,0.5818839527077093
22,240010905000027,0.6666666666666666,0.8617424242424242,0.4002861554662766
23,240010905000028,0.85,0.874145990650845,0.5245534259840271
24,240020805000001,0.7166666666666667,0.9581043409000398,0.7104478346178511
25,240020805000002,0.8166666666666667,0.8991050408530675,0.6807675668547625
26,240020805000003,0.9333333333333333,0.8775561545372866,0.557634126259724
27,240020805000004,0.9166666666666666,0.9233297038541145,0.60322494909581
28,240020805000005,0.9,0.8910751118218267,0.5663783059070517
29,240020805000006,0.8,0.8554128975780566,0.5103449714846283
30,240020805000007,0.8333333333333334,0.846316011383999,0.4956916437022279
31,240020805000008,0.7666666666666667,0.8342700952684234,0.48974761704239317
32,240020805000009,0.7833333333333333,0.83246642569573,0.49890224922479637
33,240020805000010,0.8166666666666667,0.8419744664262742,0.5068955951889669
34,240020805000011,0.9,0.8991582714740192,0.5459797652661019
35,240020805000012,0.8833333333333333,0.8725613948667426,0.5271325747760407
36,240020805000013,0.8333333333333334,0.9159930033564979,0.6662755256670817
37,240020805000014,0.7833333333333333,0.896603362037706,0.48168904475374563
38,240020805000015,0.6833333333333333,0.8917723999412139,0.6699604529003802
39,240020805000016,0.75,0.9202754200588948,0.6271868569206736
40,240020805000017,0.7333333333333333,0.8688994008199306,0.49524695289857623
41,240020805000018,0.7,0.9195680756100902,0.4717083512514088
42,240020805000019,0.7166666666666667,0.8901507004488035,0.5350457615291905
43,240020805000020,0.8,0.9589504138284627,0.6730812529419486
44,240020805000021,0.7833333333333333,0.8216892348738192,0.5440234358516827
45,240020805000022,0.6833333333333333,0.6581028332996838,0.2921074130310494
46,240020805000023,0.8333333333333334,0.8845350669818756,0.5391807335478686
47,240020805000024,0.9666666666666667,0.935327322936972,0.6115938857001462
48,240020805000025,0.8333333333333334,0.7996141975308642,0.4519223810866574
49,240020805000026,0.9166666666666666,0.8007103447340952,0.5001891147340173
50,240020805000027,0.7166666666666667,0.8814935064935066,0.5252986262914395
51,240020805000028,0.7166666666666667,0.9490191178308134,0.5027672905496887
52,240020805000029,0.6666666666666666,0.8372365743455318,0.4612854843329727
53,240020805000030,0.8,0.6276477146042364,0.45174342790443106
54,240020805000031,0.8666666666666667,0.7277777777777777,0.4354725160624978
55,240020805000032,0.8166666666666667,0.8009821024746397,0.4279048739749272
56,240020805000033,0.8333333333333334,0.7869580891538184,0.4884637556705477
57,240020805000034,0.65,0.7348278643076768,0.3535901809369053
58,240020805000035,0.8,0.8808883768561188,0.41010222728097706
59,240020805000036,0.85,0.5807149362477232,0.41621945713785147
60,240020805000037,0.7833333333333333,0.540004698144233,0.3830125701042102
61,240020805000038,0.8333333333333334,0.5965847244355043,0.3447793070157729
62,240020805000039,0.8166666666666667,0.7729495538778312,0.433533267499342
63,240020805000040,0.8,0.7124338624338624,0.41979413813642574
64,240020805000041,0.8,0.7658805457666937,0.45666763996003934
65,240020805000042,0.85,0.8132037867463877,0.43926178692928997
66,240020805000043,0.85,0.8029718875502008,0.4496762382426055
67,240020805000044,0.7666666666666667,0.8033542976939203,0.45126774789437707
68,240020805000045,0.85,0.7561185147933953,0.4487547701819837
69,240020805000046,0.8166666666666667,0.8786195286195286,0.49221098992679785
70,240020805000047,0.8666666666666667,0.7930578228370134,0.4516480882850657
71,240020805000048,0.7666666666666667,0.6755546683397022,0.46549183255003534
72,240020805000049,0.6666666666666666,0.7329571625978811,0.4315391320639487
73,240020805000050,0.8666666666666667,0.7212497789901745,0.4542318985671392
74,240020805000052,0.8,0.8441675695196822,0.4418757418907854
75,240020805000054,0.6,0.7335423197492164,0.38418203712713683
76,240020805000055,0.8166666666666667,0.6489667565139263,0.43768631585202783
77,240020805000056,0.6333333333333333,0.54722864550487,0.19136526476370733
78,240020805000057,0.6,0.7175322011649848,0.2478367204185467
79,240020805000058,0.8,0.7990514700324994,0.44331605434582894
80,240020805000059,0.6833333333333333,0.7507188865884519,0.45270440990390876
81,240020805000060,0.75,0.8410203768598161,0.5342567337868285
82,240020805000061,0.65,0.8600105945253406,0.5221833558927663
83,240020805000062,0.7333333333333333,0.7150737363503321,0.4339552468696943
84,240020805000063,0.8666666666666667,0.990506329113924,0.6672510876001687
85,240020805000064,0.7,0.8619385949894425,0.49224476322772903
86,240020805000065,0.7833333333333333,0.714727449421327,0.42568978924401096
87,240020805000066,0.7333333333333333,0.8369333529787338,0.5540458538773312
88,240020805000067,0.6,0.8046514784952753,0.4717952195654544
89,240020805000068,0.8333333333333334,0.9012919896640827,0.5304077621243877
90,240020805000069,0.8166666666666667,0.8597239969332993,0.5511503154777897
91,240020805000070,0.5833333333333334,0.7879650024473813,0.43078162706026846
92,240020805000071,0.6,0.9149630343940856,0.5626881122248423
93,240020805000072,0.7666666666666667,0.7813620071684588,0.4317969916192669
94,240030705000001,0.85,0.8473472303396324,0.4914300284440198
95,240030705000002,0.8333333333333334,0.8598757173014598,0.4422783264128012
96,240030705000003,0.7833333333333333,0.7094528661905738,0.41349657286449
97,240030705000004,0.8666666666666667,0.8514389174766533,0.5425362770074005
98,240030705000005,0.9,0.8860519480519481,0.5676323789730655
99,240030705000006,0.7833333333333333,0.6487545758395671,0.3846402137823885
100,240030705000007,0.7333333333333333,0.5852651635439822,0.43013585995697823
101,240030705000008,0.8,0.6734146705046727,0.4176958056460599
102,240030705000009,0.7333333333333333,0.75717082721488,0.3779038575174646
103,240030705000010,0.75,0.8062770562770561,0.4370643397449184
104,240030705000011,0.6333333333333333,0.6115645620289584,0.3556650077342713
105,240030705000012,0.7,0.49348798030195035,0.34152516465822713
106,240030705000013,0.7166666666666667,0.5819685292228645,0.41454119852758525
107,240030705000014,0.8666666666666667,0.8494846656611363,0.5441808138742713
108,240030705000015,0.6333333333333333,0.600448933782267,0.4114951297307616
109,240030705000016,0.8166666666666667,0.7493242600817679,0.46467348484820614
110,240030705000017,0.6666666666666666,0.6911881300260506,0.37233950513337716
111,240030705000018,0.7,0.7577124183006535,0.2942879362160407
112,240030705000019,0.8833333333333333,0.9280812727621238,0.5216516631928796
113,240030705000020,0.75,0.6247311827956988,0.4060309728057976
114,240030705000021,0.75,0.7309634057922666,0.44688882236532507
115,240040605000001,0.7666666666666667,0.8473526242881331,0.4585718878714436
116,240040605000002,0.8166666666666667,0.8621203262897074,0.3740246083355909
117,240040605000003,0.7666666666666667,0.8985669183348822,0.4532245427602078
118,240040605000004,0.7833333333333333,0.8479890933878664,0.37978317120565197
119,240050505000001,0.8333333333333334,0.941893291893292,0.5847113756400469
120,240050505000002,0.9,0.8493173493173494,0.5674677672683491
121,240050505000003,0.8333333333333334,0.7743770993131799,0.460894925094576
122,240050505000004,0.7666666666666667,0.8368437118437119,0.45120132648210604
123,240050505000005,0.8166666666666667,0.769896529723432,0.44733870463914543
124,240050505000006,0.7833333333333333,0.8528184778184779,0.4744814236666044
125,240050505000007,0.8333333333333334,0.9010954940057875,0.5638630560546664
126,240050505000008,0.8833333333333333,0.9376057959238947,0.5663501736424865
127,240050505000009,0.7333333333333333,0.7212872363557296,0.42243431853526253
128,240050505000010,0.7833333333333333,0.629916476841306,0.37262087094137414
129,240050505000011,0.7166666666666667,0.6030421833211768,0.36850885992814436
130,240050505000012,0.7,0.8009586481436347,0.4386014718665093
131,240050505000013,0.75,0.6299572502767282,0.3805148892939857
132,240050505000014,0.7333333333333333,0.6687548562548562,0.33699814030071956
