,Cod_setor,IDHL-Setor,AlfabIDHM,RendaIDHM
0,220005305000001,0.7333333333333333,0.9085321387644547,0.4862818392782947
1,220005305000002,0.8166666666666667,0.7787919949289143,0.3683469145537739
2,220005305000003,0.8,0.8909363295880149,0.3872330521489133
3,220005305000004,0.8,0.47381330255374404,0.37115619885755846
4,220005305000005,0.7666666666666667,0.8375444506831369,0.40104536290296305
5,220005305000006,0.7666666666666667,0.7614684696069758,0.37846506248572176
6,220005305000007,0.7666666666666667,0.919385342789598,0.46272975631172164
7,220005305000008,0.7833333333333333,0.7956418812926044,0.3273988554929595
8,220005305000009,0.8333333333333334,0.8551154272084505,0.5200013019903938
9,220005305000010,0.7333333333333333,0.9025390405572408,0.42230576926046404
10,220005305000011,0.8833333333333333,0.7919239439380575,0.4030534760874605
11,220005305000012,0.85,0.8536683094923267,0.3777135811990226
12,220005305000013,0.8166666666666667,0.6138870863075925,0.4104580190127197
13,220005305000014,0.7666666666666667,0.714994775339603,0.385061436630031
14,220005305000015,0.7833333333333333,0.878716744913928,0.31486657081011366
15,220005305000016,0.7666666666666667,0.7442251274601954,0.3664643916306318
16,220010305000001,0.8333333333333334,0.8188484192811636,0.5062155594689997
17,220010305000002,0.7,0.832034632034632,0.37919258352335644
18,220010305000003,0.85,0.7991036639408685,0.42093648347398954
19,220010305000004,0.7333333333333333,0.8824659940023526,0.4482945677054071
20,220010305000005,0.8,0.804871373836891,0.35701499280276217
21,220010305000006,0.55,0.8548934108527132,0.34945449080120583
22,220010305000007,0.8166666666666667,0.7879256965944273,0.4102803998427362
23,220010305000008,0.8,0.8171808258186996,0.41264605868326454
24,220010305000009,0.8166666666666667,0.9444444444444445,0.5257489212569251
25,220010305000010,0.85,0.8234498834498835,0.4397498435305273
26,220010305000011,0.7833333333333333,0.7227909345556404,0.4441858574228865
27,220010305000012,0.8,,0.3880075848131042
28,220020205000001,0.75,0.9327061473178663,0.5561307889725792
29,220020205000002,0.8,0.9321985317773683,0.5826592756736881
30,220020205000003,0.8166666666666667,0.8879578725645075,0.5055407100303301
31,220020205000004,0.6333333333333333,0.8351415388452424,0.4516109645023171
32,220020205000005,0.7,0.886875736565805,0.486925373690431
33,220020205000006,0.7333333333333333,0.8976986695433298,0.47895965695567605
34,220020205000007,0.5166666666666667,0.8253013783053698,0.41131058827835654
35,220020205000008,0.6833333333333333,0.8899433924085617,0.5430915924573401
36,220020205000009,0.5833333333333334,0.8772713478244376,0.47198640017356613
37,220020205000010,0.6666666666666666,0.8859139719216741,0.4679410134337535
38,220020205000011,0.6,0.782024139116588,0.41871050507120455
39,220020205000012,0.75,0.9238552583920455,0.5897001926783284
40,220020205000013,0.7333333333333333,0.9159575832727583,0.5207268338737056
41,220020205000014,0.8,0.9311304624438348,0.5755938870894589
42,220020205000015,0.6833333333333333,0.8581947331947332,0.3640843487929839
43,220020205000016,0.7333333333333333,0.661430019717253,0.363005766284559
44,220020205000017,0.6666666666666666,0.8079412746079413,0.5047311990291194
45,220020205000018,0.6833333333333333,0.8290411756147243,0.42463347159869125
46,220020205000019,0.7166666666666667,0.8712901329388784,0.48211280213958696
47,220020205000020,0.65,0.7344976216234781,0.4186954557638344
48,220020205000021,0.7333333333333333,0.894495952633111,0.43363500967803664
49,220020205000022,0.7333333333333333,0.9190268700072622,0.5198344631613075
50,220020205000023,0.5666666666666667,0.7755285650022493,0.3939729927307443
51,220025105000001,0.8833333333333333,0.8012995451591943,0.5042477210161405
