,Cod_setor,IDHL-Setor,AlfabIDHM,RendaIDHM
0,500020305000001,0.9166666666666666,0.9652384203937635,0.6639813830513905
1,500020305000002,0.8166666666666667,0.9730128287090313,0.5949849206951432
2,500020305000003,0.8666666666666667,0.9547892720306513,0.6189953669075785
3,500020305000004,0.8666666666666667,0.9798449612403101,0.6693667881274197
4,500020305000005,0.8833333333333333,0.9764196894160794,0.7106662872711578
5,500020305000006,0.7833333333333333,0.9534667518274076,0.5828352874709701
6,500020305000007,0.7333333333333333,0.9114390684351453,0.508670567044305
7,500020305000008,0.7333333333333333,0.9641138409818324,0.5790804892394315
8,500020305000009,0.7666666666666667,0.9455749139217685,0.4851017748324232
9,500020305000010,0.8,0.953595436388433,0.6896365095710107
10,500020305000011,0.5166666666666667,0.8047504025764894,0.626861622008386
11,500020305000012,0.7666666666666667,0.8608124253285544,0.609132593160687
12,500020305000013,0.7166666666666667,0.9385964912280702,0.5773010543733232
13,500020305000014,0.7666666666666667,0.9691629955947136,0.5666054926859625
14,500020305000015,0.8333333333333334,0.915314615110593,0.4989553168877253
15,500020305000016,0.55,0.9409854851031322,0.453984877410297
16,500020305000017,0.7333333333333333,0.9035444947209653,0.4969807190426409
17,500020305000018,0.7666666666666667,0.923181393769629,0.5964880705443157
18,500020305000019,0.75,0.9428552106580105,0.7142919489874772
19,500020305000020,0.7833333333333333,0.9345372770030305,0.5734353030202796
20,500020305000021,0.8333333333333334,0.9044774827414573,0.5769335232878127
21,500020305000022,0.6333333333333333,0.9396752965533267,0.586203935995636
22,500020310000001,0.7333333333333333,0.9389389389389389,0.6176110793224889
23,500020310000002,0.6333333333333333,0.9789029535864979,0.6405118988846533
24,500020310000003,0.48333333333333334,0.8545335942596216,0.6308370333577702
25,500020310000004,0.5666666666666667,0.9169719169719169,0.6063687348339094
26,500020310000005,0.7,0.9714285714285714,0.6178804029187543
27,500020310000006,0.48333333333333334,0.8663268195978476,0.6295046565127752
28,500020310000007,0.5833333333333334,0.9885057471264368,0.6119807306098314
29,500020310000008,0.7,0.9669966996699669,0.6202102075040716
30,500020310000009,0.8666666666666667,0.9091049740852478,0.6434190575805567
31,500020315000001,0.4666666666666667,0.9925925925925926,0.6591788962111751
32,500020315000002,0.6333333333333333,0.87322695035461,0.607895864806117
33,500020315000003,0.1,0.9696969696969697,0.5963848288283343
34,500020315000004,0.35,0.9848484848484849,0.6093598491507158
35,500020315000005,0.7,0.9073331551278624,0.6625678629481002
36,500020315000006,0.6,0.9490493166963755,0.6426224331939597
37,500020315000007,0.7166666666666667,0.9722222222222222,0.6309944997811889
38,500020315000008,0.43333333333333335,0.9629629629629629,0.6333732989248433
39,500025205000001,0.85,0.9496782496782497,0.6289184285811712
40,500025205000002,0.7333333333333333,0.9788053949903661,0.5845514426613612
41,500025205000003,0.7666666666666667,0.9001119641714652,0.5640854163473473
42,500025205000004,0.8666666666666667,0.9458382605175407,0.6702966442075431
43,500025205000005,0.7666666666666667,0.9115288220551379,0.6633530459188965
44,500025205000006,0.7,0.9472804972804972,0.7212865067299332
45,500025205000007,0.7333333333333333,0.9549652118912082,0.6722745257761737
46,500025205000008,0.7666666666666667,0.9497354497354498,0.7095490560857035
47,500025205000009,0.6166666666666667,0.935870479394449,0.6064355917948073
48,500025205000010,0.6833333333333333,0.9244077936777426,0.5995519038171623
49,500025205000011,0.8333333333333334,0.8685897435897436,0.5528969969258525
50,500070805000001,0.8833333333333333,0.9793510324483776,0.6363794305619708
51,500070805000002,0.9166666666666666,0.9282203414478086,0.690971019461634
52,500070805000003,0.7833333333333333,0.9526327100795186,0.6629896149028003
53,500070805000004,0.8166666666666667,0.9448179271708682,0.6222354603874237
54,500070805000005,0.8166666666666667,0.9285759268755679,0.5474121607895702
55,500070805000006,0.8666666666666667,0.903816883268938,0.5777181928999539
56,500070805000007,0.7833333333333333,0.8537373737373738,0.44595335577382134
57,500070805000008,0.7833333333333333,0.9222369629554036,0.4825018717321723
58,500070805000009,0.7333333333333333,0.9158663250406369,0.5254991037558286
59,500070805000010,0.7166666666666667,0.9474704202366381,0.5716674439242859
60,500070805000011,0.6833333333333333,0.94045112337552,0.43644205040679146
61,500070805000012,0.8333333333333334,0.94211731678487,0.59862271730997
62,500070805000013,0.7666666666666667,0.8805246649558027,0.48051373973799727
63,500070805000014,0.8333333333333334,0.9268483042429403,0.5332729795855572
64,500070805000015,0.8666666666666667,0.9400556006023398,0.536605469892696
65,500070805000016,0.8,0.9337689337689338,0.5752973736295084
66,500070805000017,0.8333333333333334,0.9798678024484476,0.6240945517276131
67,500070805000018,0.8,0.9637826151953174,0.575473779940128
68,500070805000019,0.8166666666666667,0.9248425942906046,0.5166266577068884
69,500070805000020,0.8,0.9209252999270895,0.5390314530251621
70,500070805000021,0.7833333333333333,0.9331007610667083,0.47410450159065975
71,500070805000022,0.7166666666666667,0.9153101098209159,0.5094648299706156
72,500070805000023,0.7333333333333333,0.8952642943769042,0.5399239011609368
73,500070805000024,0.8333333333333334,0.9546207290377843,0.6704667905589764
74,500070805000025,0.85,0.919058876505685,0.5826519328634593
75,500070805000026,0.8166666666666667,0.8509471480900053,0.5444345191413769
76,500070805000027,0.7666666666666667,0.8781515946870279,0.5347513810870642
77,500070805000028,0.75,0.8720313441832429,0.48792777824715444
78,500070805000029,0.6666666666666666,0.8986318407960199,0.6000333678165543
79,500070805000030,0.8166666666666667,0.9348958333333334,0.522931853806241
80,500070805000031,0.5,0.9019167415393831,0.5887633911264634
81,500070805000032,0.6333333333333333,0.8910249447883857,0.5273725589959759
82,500070805000033,0.85,0.9089869281045752,0.6540161749458688
83,500070805000034,0.8333333333333334,0.9001115592551274,0.550221717206366
84,500070805000035,0.6666666666666666,0.8822822822822823,0.4782406905801552
85,500070805000036,0.75,0.9549026783069335,0.5708949474222219
86,500070805000037,0.6666666666666666,0.891710798694454,0.41200205854472977
87,500070805000038,0.8,0.9541615791615792,0.5786456902938
88,500070805000039,0.75,0.9172418650514157,0.4608827445557435
89,500070805000040,0.6833333333333333,0.9440170940170941,0.6351457627428404
90,500070805000041,0.7333333333333333,0.9323625869080415,0.46675871910662275
91,500080705000001,0.8666666666666667,0.9763243292655058,0.6988348289495423
92,500080705000002,0.7666666666666667,0.9492304640552619,0.620867418372357
93,500080705000003,0.85,0.9252070252070252,0.5415338023212067
94,500080705000004,0.8666666666666667,0.9329087658397172,0.624625188421055
95,500080705000005,0.4,0.9833333333333334,0.6246034654237487
96,500080705000006,0.7666666666666667,0.8848695346034584,0.601371239106359
97,500080705000007,0.6333333333333333,0.881869923519298,0.4948430111273208
98,500080705000008,0.6833333333333333,0.9440340662205614,0.6219809822217698
99,500080705000009,0.5333333333333333,0.9566650290673872,0.6487164530457756
100,500080705000010,0.8333333333333334,0.8496551724137932,0.5610838402879297
101,500080705000011,0.8166666666666667,0.88484692122463,0.5413250303011107
102,500080705000012,0.8166666666666667,0.8437503424845197,0.54468067703941
103,500080705000013,0.7833333333333333,0.9480346129061954,0.635333483694567
104,500080705000015,0.7166666666666667,0.9578754578754579,0.6183465953989598
105,500080705000016,0.6,0.9637707647942814,0.5965218247940629
106,500080705000017,0.7833333333333333,0.8924731182795699,0.5426017130186701
107,500080705000018,0.6833333333333333,0.9161169214266559,0.6222940083139293
108,500080705000019,0.7,0.8845528455284554,0.3964242688369026
109,500080705000020,0.6833333333333333,0.7898412698412699,0.4022468011390139
110,500085605000001,0.85,0.9534213685474189,0.6218197466590243
111,500085605000002,0.43333333333333335,0.9555555555555556,0.7999086806641486
112,500085605000003,0.95,0.9172218857258226,0.6327166575224658
