,Cod_setor,IDHL-Setor,AlfabIDHM,RendaIDHM
0,530010805060001,1.0,1.0,
1,530010805060002,0.8166666666666667,,
2,530010805060004,0.9333333333333333,1.0,
3,530010805060005,0.7333333333333333,1.0,0.7946185576061097
4,530010805060006,0.55,0.9994036970781157,0.8796854832089456
5,530010805060007,0.5,0.9898538961038961,0.9219706350534391
6,530010805060008,0.5333333333333333,0.9994791666666667,0.8869560670683263
7,530010805060009,0.7666666666666667,1.0,1.0062652786894049
8,530010805060010,0.9333333333333333,0.9971139971139972,0.9779547305107522
9,530010805060011,0.9,1.0,0.9672474521451743
10,530010805060012,0.9,0.9803553553553553,0.9536497426291086
11,530010805060013,0.95,1.0,0.9383972885714673
12,530010805060014,0.9666666666666667,0.9994321408290744,0.9283693141303465
13,530010805060015,0.9333333333333333,0.9959595959595959,0.9034503081417469
14,530010805060016,0.8,0.9166666666666666,0.971622880978088
15,530010805060017,0.5833333333333334,0.9968479117415288,0.7386225143713759
16,530010805060018,0.6166666666666667,0.9982668977469671,0.7779057309738985
17,530010805060019,0.65,0.9949025487256371,0.7644174533790805
18,530010805060020,0.9666666666666667,1.0,0.970522600722817
19,530010805060021,0.8,0.9973333333333333,0.9601085356524236
20,530010805060022,0.8333333333333334,1.0,1.0176014128396367
21,530010805060023,0.8666666666666667,0.998995983935743,0.9681416298029166
22,530010805060024,0.6833333333333333,0.9971988795518207,0.8333032997500196
23,530010805060025,0.85,0.9805037853818342,0.9665715645615499
24,530010805060026,0.8,1.0,0.9700662319566811
25,530010805060027,0.9,1.0,0.9956800104174537
26,530010805060028,0.7833333333333333,0.999004975124378,0.953186334932044
27,530010805060029,0.9,0.9831631361296312,0.9909535290891917
28,530010805060030,0.8666666666666667,1.0,0.9572536139016162
29,530010805060031,0.7666666666666667,0.96497461928934,0.8550587332546404
30,530010805060032,0.9,0.9979231568016615,0.9528082045546593
31,530010805060033,0.7166666666666667,0.9979423868312757,0.9818964895038539
32,530010805060034,0.8,0.9980099502487563,0.9939233736353619
33,530010805060035,0.8333333333333334,0.9979218620116376,0.9997338948892713
34,530010805060036,0.85,0.9990689013035382,0.9690416443798086
35,530010805060037,0.7333333333333333,1.0,0.9646695817726114
36,530010805060038,0.8333333333333334,0.980952380952381,0.9248804941876938
