Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;
230030907000002;8;13;0;0;15;0;12;0;0;8;0
230030907000003;8;6;1;0;10;0;7;2;0;9;0
230030907000004;8;5;4;0;22;0;15;10;0;27;0
230030910000001;1;1;0;0;4;0;5;0;0;3;0
230030910000002;8;10;0;0;9;0;6;0;0;5;0
230030910000003;8;4;1;0;12;0;5;0;0;11;0
230030910000004;8;2;0;0;2;0;1;0;0;5;0
230030915000001;1;8;0;0;7;0;7;0;0;9;0
230030915000002;8;8;0;0;8;0;4;0;0;8;0
230030915000003;5;7;0;0;17;0;3;0;0;12;0
230030915000004;8;9;1;0;13;0;4;0;0;6;0
230030920000001;1;1;0;0;1;0;0;0;0;3;0
230030920000002;8;6;1;0;15;0;9;2;0;21;0
230030920000003;5;3;1;0;4;0;2;0;0;5;0
230030920000004;8;4;1;0;5;0;3;1;0;11;0
230030925000001;1;13;1;0;7;0;9;0;0;7;0
230030925000002;8;12;0;0;13;0;10;0;0;20;0
230030925000003;8;4;1;0;5;0;5;0;0;8;0
230030925000004;8;3;0;0;3;0;2;0;0;2;0
230030925000005;8;4;0;0;11;0;10;0;0;16;0
230030925000006;8;4;0;0;10;0;1;0;0;8;0
230030925000007;1;2;1;0;9;0;2;1;0;3;0
230030925000008;8;8;1;0;19;0;13;0;0;21;0
230030925000009;8;4;1;0;7;0;4;0;0;4;0
230030925000010;8;0;0;0;1;0;0;0;0;0;0
230030925000011;8;0;0;0;0;0;0;0;0;0;0
230030925000012;8;1;0;0;1;0;0;0;0;1;0
230030930000001;1;9;0;0;6;0;4;0;0;4;0
230030930000002;8;12;1;0;25;0;16;0;0;26;0
230030930000003;8;14;0;0;21;0;11;0;0;15;0
230030930000004;8;5;1;0;14;0;13;0;0;24;0
230030931000001;1;5;0;0;10;0;6;0;0;9;0
230030931000002;8;7;0;0;13;0;5;5;0;21;0
230030931000003;8;9;0;0;29;0;14;1;0;27;0
230030931000004;1;11;0;0;16;0;8;2;0;11;0
230030933000001;1;2;0;0;5;0;2;0;0;5;0
230030933000002;8;11;0;0;21;0;8;0;0;14;0
230030935000001;1;6;2;0;12;0;13;1;0;11;0
230030935000002;8;6;0;0;7;0;6;1;0;11;0
230030935000003;5;4;0;0;4;0;1;0;0;6;0
230030935000004;8;4;0;0;14;0;6;1;0;7;0
230030935000005;8;16;0;0;15;0;19;0;0;21;0
230030935000006;8;7;0;0;18;0;4;0;0;24;0
230030935000007;8;2;4;0;31;0;1;2;0;32;0
230030935000008;8;26;2;0;11;0;24;3;0;3;0
230030935000009;1;13;0;0;10;0;9;0;0;6;0
230030935000010;8;8;1;0;11;0;5;1;0;9;0
230040805000001;1;13;0;2;5;0;10;1;0;11;0
230040805000002;1;9;0;1;7;0;15;1;0;5;0
230040805000003;1;9;0;0;7;0;7;0;0;8;0
230040805000004;8;11;3;0;15;0;5;4;1;12;0
230040805000005;5;18;0;0;11;0;11;0;1;13;0
230040805000006;8;2;0;0;11;0;1;0;0;5;0
230040805000007;8;0;0;0;4;0;1;0;0;9;0
230040805000008;8;6;3;0;8;0;7;8;0;4;0
230040805000009;8;1;0;0;3;0;4;0;0;4;0
230040805000010;8;6;0;0;10;0;5;2;0;8;0
230040805000011;8;3;0;1;14;0;3;2;0;9;0
230040805000012;8;7;0;0;2;0;5;2;0;3;0
230040805000013;5;2;0;0;4;0;0;0;0;0;0
230040805000014;8;2;0;0;9;0;5;0;0;6;0
230040805000015;8;1;0;0;5;0;1;0;0;3;0
230040805000016;8;1;1;0;9;0;3;0;0;8;0
230040805000017;1;5;2;0;9;0;5;1;0;14;0
230040805000018;1;2;0;0;13;0;3;0;0;11;0
230040805000019;1;21;0;0;18;0;12;0;0;18;0
230040805000020;8;4;0;0;7;0;6;1;0;8;0
230040805000021;8;4;4;0;4;0;7;4;0;6;0
230040805000022;8;9;4;0;32;0;9;2;0;23;0
230040805000023;8;15;0;2;33;0;27;0;3;42;0
230040805000024;5;2;1;0;3;0;1;0;1;1;0
230040810000001;1;12;0;2;20;0;13;1;2;9;0
230040810000002;8;2;2;0;4;0;4;0;1;14;0
230040810000003;8;2;1;0;23;0;3;1;0;19;0
230040810000004;8;6;3;0;24;0;6;6;0;16;0
230040810000005;8;6;2;0;20;0;10;1;0;18;0
230040810000006;5;8;1;1;36;0;9;1;3;13;0
230040810000007;8;0;"X";"X";"X";"X";"X";"X";"X";"X";"X"
230040810000008;5;0;"X";"X";"X";"X";"X";"X";"X";"X";"X"
230040810000009;8;8;4;0;23;0;3;4;0;23;0
230040810000010;8;1;1;0;4;0;0;0;0;1;0
230040810000011;8;7;2;1;25;0;6;0;1;9;0
230040810000012;8;11;0;3;16;0;9;0;0;12;0
230050705000001;1;3;0;0;8;0;0;0;1;13;0
230050705000002;1;3;0;0;20;0;10;0;0;17;0
230050705000003;1;2;0;0;0;0;0;0;0;1;0
230050705000004;1;4;1;0;21;0;14;0;0;13;0
230050705000005;1;1;0;0;2;0;6;0;0;2;0
230050705000006;8;7;1;0;34;0;2;0;0;27;0
230050705000007;8;2;0;0;4;0;3;0;0;12;0
230050705000008;5;6;0;0;12;0;1;0;0;14;0
230050705000009;8;3;0;0;9;0;1;0;0;10;0
230050705000010;5;3;0;0;7;0;0;0;0;5;0
230050705000011;8;3;1;0;11;0;1;1;0;12;0
230050705000012;8;8;1;0;20;0;9;0;0;16;0
230050705000013;8;4;0;0;29;0;6;1;0;27;0
230050705000014;8;4;3;1;17;0;7;1;0;25;0
230050705000015;8;12;1;0;18;0;11;0;0;17;0
230050705000016;1;11;0;0;28;0;11;0;0;42;0
230050705000017;8;1;0;0;19;0;6;0;0;21;0
230050710000001;1;3;0;0;10;0;6;0;0;9;0
230050710000002;8;9;3;1;30;0;15;0;0;26;0
230060605000001;1;8;0;0;7;0;11;0;0;7;0
230060605000002;1;17;1;1;26;0;14;2;0;12;0
230060605000003;1;9;0;1;9;0;10;0;0;7;0
230060605000004;1;6;0;0;9;0;6;0;0;5;0
230060605000005;8;3;0;0;22;0;6;0;0;22;0
230060605000006;8;4;0;0;5;0;1;0;0;12;0
230060605000007;1;8;0;0;3;0;12;1;0;8;0
230060605000008;1;6;2;0;13;0;8;1;0;16;0
230060605000009;1;16;1;0;35;0;17;0;0;23;0
230060605000010;8;3;0;0;1;0;4;0;0;2;0
230060605000011;5;4;0;0;13;0;4;0;0;9;0
230060610000001;1;2;0;0;7;0;7;1;0;4;0
230060610000002;8;3;0;0;5;0;7;0;0;10;0
230070505000001;1;0;0;0;4;0;4;0;0;1;0
230070505000002;1;3;0;0;2;0;1;0;0;2;0
230070505000003;1;2;0;1;0;0;2;0;0;1;0
230070505000004;1;4;1;0;5;0;3;0;0;7;0
230070505000005;1;3;0;1;3;0;8;0;2;8;0
230070505000006;1;6;0;0;4;0;5;0;0;4;0
230070505000007;2;11;2;1;11;0;0;0;0;4;0
230070505000008;1;13;0;0;12;0;7;0;0;12;0
230070505000009;1;9;0;0;9;0;9;3;1;16;0
230070505000010;1;7;0;0;3;0;0;0;0;4;0
230070505000011;8;0;0;0;1;0;1;0;0;0;0
230070505000012;8;23;0;1;36;0;18;0;1;27;0
230070505000013;8;0;"X";"X";"X";"X";"X";"X";"X";"X";"X"
230070505000014;1;7;2;2;6;0;7;1;0;15;0
230070505000015;8;0;"X";"X";"X";"X";"X";"X";"X";"X";"X"
230070505000016;8;0;"X";"X";"X";"X";"X";"X";"X";"X";"X"
230070505000017;1;10;0;1;21;0;17;0;0;32;0
230070505000018;1;2;0;0;6;0;6;0;0;1;0
230070505000020;1;11;1;1;14;0;9;0;0;13;0
230070505000021;1;5;0;0;7;0;10;1;1;6;0
230070508000001;1;7;0;0;3;0;2;0;0;0;0
230070508000002;8;9;0;0;9;0;8;0;0;4;0
230070508000003;8;8;0;0;16;0;10;0;0;5;0
230070508000004;8;8;0;0;4;0;8;0;0;6;0
230070508000005;8;1;0;0;0;0;0;0;0;1;0
230070508000006;8;1;0;0;1;0;0;0;0;0;0
230070508000007;8;4;0;0;3;0;3;0;0;4;0
230070508000008;8;0;0;0;1;0;1;0;0;0;0
230070508000009;8;5;1;0;8;0;7;0;0;12;0
230070508000011;8;7;0;0;3;0;7;0;0;3;0
230070508000012;8;3;0;0;7;0;7;0;1;2;0
230070510000001;1;8;0;3;20;0;9;0;0;9;0
230070510000002;8;9;1;0;8;0;6;1;0;14;0
230070512000001;1;3;0;0;10;0;6;0;0;8;0
230070512000002;8;6;0;0;18;0;9;0;0;13;0
230070512000003;8;4;0;0;16;0;8;0;0;9;0
230070512000004;8;0;1;0;7;0;0;0;0;11;0
230070515000001;1;0;0;0;3;0;2;0;0;4;0
230070515000002;8;8;1;0;16;0;8;0;0;20;0
230070515000003;8;4;1;0;1;0;3;0;0;1;0
230070515000004;8;3;0;0;4;0;2;0;0;6;0
230070515000005;8;2;0;0;2;0;2;0;0;5;0
230070520000001;1;2;0;0;3;0;4;0;0;3;0
230070520000002;8;10;0;0;11;0;9;1;0;6;0
230070525000001;1;5;0;0;0;0;1;0;0;4;0
230070525000002;8;7;0;0;9;0;8;0;0;5;0
230070525000003;8;3;0;0;6;0;2;0;0;4;0
230070525000004;8;5;0;0;8;0;5;1;2;8;0
230075405000001;1;10;0;0;7;0;3;0;0;10;0
230075405000002;1;24;0;0;16;0;14;0;1;13;0
230075405000003;1;9;2;0;19;0;9;2;0;17;0
230075405000004;1;11;0;0;29;0;10;0;0;32;0
230075405000005;1;22;1;1;23;0;21;0;0;27;0
230075405000006;1;16;1;2;30;0;23;1;0;25;0
230075405000007;1;17;0;0;12;0;21;0;0;6;0
230075405000008;1;17;0;0;16;0;10;3;0;15;0
230075405000009;8;2;1;0;21;0;2;3;0;12;0
230075405000010;8;13;0;0;15;0;5;0;3;3;0
230075405000011;8;3;0;0;9;0;10;1;0;13;0
230075405000012;8;2;1;0;5;0;2;0;0;7;0
230075405000013;8;17;0;0;20;0;15;0;0;27;0
230075405000014;8;8;0;0;25;1;10;5;0;14;0
230075405000015;8;4;0;0;7;0;5;0;0;10;0
230075405000016;1;12;1;0;11;0;8;0;0;10;0
230075405000017;1;17;0;0;23;0;20;0;0;11;0
230075405000018;1;10;0;0;47;0;16;2;0;55;0
230075405000019;1;18;0;0;27;0;15;0;0;22;0
230075405000020;1;10;0;1;31;0;18;1;1;31;0
230075405000021;8;1;0;0;12;0;3;0;0;9;0
230075405000022;8;11;1;0;34;0;12;0;0;23;0
230075410000001;1;5;1;0;6;0;5;1;0;10;0
230075410000002;8;7;0;0;12;0;4;0;0;9;0
230075410000003;8;12;1;0;53;0;19;1;2;47;0
230075410000004;8;7;0;0;11;0;7;0;0;5;0
230075410000005;8;6;0;0;32;0;11;0;0;25;0
230075412000001;1;8;0;1;14;0;9;0;1;13;0
230075412000002;8;7;8;0;17;0;6;4;0;10;0
230075412000003;7;3;0;0;12;0;4;0;0;23;0
230075412000004;8;4;0;0;9;0;5;1;0;9;0
230075412000005;8;10;0;0;14;0;9;0;0;14;0
230075412000006;8;6;0;0;23;0;13;2;0;16;0
230075412000007;8;7;0;0;18;0;13;0;0;17;0
230075412000008;8;8;0;0;31;0;11;1;0;30;0
230075415000001;1;7;2;0;40;0;7;0;0;25;0
230075415000002;8;13;0;1;16;0;8;0;3;32;0
230075415000003;8;10;0;1;21;0;3;0;0;24;0
230075415000004;1;15;0;0;27;0;11;1;5;30;0
230075415000005;8;4;0;0;21;0;1;0;0;18;0
230075420000001;1;2;0;0;7;0;5;0;0;6;0
230075420000002;8;2;1;0;22;0;9;0;0;9;0
230075420000003;8;9;0;0;29;0;12;0;0;23;0
230075425000001;1;14;1;0;35;0;16;0;0;25;0
230075425000002;8;2;0;0;23;0;4;0;0;13;0
230075425000003;7;2;0;0;16;0;3;0;0;9;0
230075425000004;7;0;0;0;5;0;0;0;0;3;0
230075425000005;8;3;0;0;12;0;1;0;0;11;0
230075425000006;1;6;1;1;19;0;8;0;0;18;0
230075428000001;1;2;0;0;20;0;2;0;0;20;0
230075428000002;8;4;1;0;39;0;9;0;0;32;0
230075428000003;8;2;0;0;26;0;10;2;0;18;0
230075428000005;8;5;0;0;9;0;4;0;0;10;0
230075430000001;1;2;0;0;2;0;2;0;0;4;0
230075430000002;8;8;1;0;13;0;5;0;0;14;0
230075430000003;8;17;1;0;28;0;14;0;0;24;0
230075430000004;8;1;0;0;3;0;3;0;0;2;0
230075435000001;1;1;0;0;0;0;1;0;0;0;0
230075435000002;8;0;0;0;13;0;1;0;0;13;0
230075440000001;1;2;0;0;15;0;10;0;0;10;0
230075440000002;8;1;0;1;59;0;3;0;0;63;0
230075440000003;5;5;1;0;31;0;1;1;0;16;0
230075440000004;8;13;1;0;63;0;9;0;0;53;0
230075440000005;8;4;0;0;23;0;11;1;0;16;0
230075440000006;8;13;0;1;31;0;3;0;0;19;0
230075440000007;8;5;3;0;35;0;8;1;1;25;0
230080405000001;1;15;15;0;0;0;14;15;0;0;0
230080405000002;1;15;1;0;6;0;10;0;0;3;0
230080405000003;1;8;6;0;20;0;10;7;0;16;0
230080405000004;1;14;0;0;19;0;10;0;0;11;0
230080405000005;8;7;0;0;25;0;14;1;0;23;0
230080405000006;8;5;12;0;9;0;6;14;0;7;0
230080405000007;1;13;3;0;0;0;7;8;0;0;0
230080405000008;1;15;0;0;2;0;18;0;0;6;0
230080405000009;1;9;0;0;12;0;5;0;0;10;0
230080405000010;1;15;5;1;14;0;17;4;0;12;0
230080405000011;5;4;0;0;3;0;4;0;0;2;0
230080410000001;1;3;2;0;0;0;2;2;0;0;0
230080410000002;8;7;2;0;17;0;7;0;0;12;0
230090305000001;1;13;0;0;5;0;17;0;0;13;0
230090305000002;1;16;0;0;15;0;8;1;0;10;0
230090305000003;1;5;1;0;10;0;4;2;1;7;0
230090305000004;1;9;0;1;14;0;10;0;0;14;0
230090305000005;1;21;0;2;13;0;23;0;2;14;0
230090305000006;1;2;0;0;1;0;3;0;1;6;0
230090305000007;8;7;1;3;7;0;9;2;0;4;0
230090305000008;8;4;0;0;10;0;5;0;0;12;0
230090305000009;8;7;0;0;7;0;6;0;0;6;0
230090305000010;8;11;0;0;12;0;11;0;0;11;0
230090305000011;8;10;2;0;7;0;15;2;1;8;0
230090305000012;7;3;1;0;5;0;3;0;1;2;0
230090305000013;1;9;0;1;17;2;12;1;1;17;0
230090305000014;1;6;2;0;12;0;12;2;0;5;0
230090305000015;1;9;0;0;11;0;7;0;0;7;0
230090305000016;5;7;0;1;4;0;6;3;0;3;0
230090305000017;8;9;0;0;12;0;13;0;0;10;0
230090305000018;8;3;0;0;6;0;0;0;0;7;0
230090310000001;1;4;0;0;3;0;5;0;0;5;0
230090310000002;8;10;0;0;27;0;10;0;0;24;0
230090310000003;8;5;0;0;19;0;11;0;0;20;0
230090310000004;8;11;0;0;9;0;11;2;0;16;0
230090310000005;7;3;0;0;2;0;1;0;0;4;0
230090315000001;1;8;0;0;5;0;1;0;0;6;0
230090315000002;8;14;0;0;13;0;9;1;0;6;0
230090315000003;8;2;0;0;5;0;3;0;0;4;0
230090315000004;8;7;1;0;22;0;5;2;0;30;0
230090315000005;8;4;0;0;6;0;3;0;0;6;0
230100005000001;1;22;0;4;15;0;16;0;2;31;0
230100005000002;1;8;0;2;9;0;9;0;0;11;0
230100005000003;1;10;0;0;11;0;9;0;0;8;0
230100005000004;1;11;0;0;10;0;2;0;0;9;0
230100005000005;1;16;5;2;20;2;14;0;0;24;1
230100005000006;1;16;1;1;18;0;16;0;1;22;0
230100005000007;1;9;1;0;17;0;6;0;0;15;0
230100005000008;1;33;4;1;24;0;16;1;0;23;0
230100005000009;2;14;0;0;31;0;17;0;0;20;0
230100005000010;1;5;0;0;24;0;2;0;0;32;0
230100005000011;1;3;0;0;1;0;5;0;0;1;0
230100005000012;1;2;0;0;3;0;3;0;0;3;0
230100005000013;1;11;1;1;7;0;10;0;0;2;0
230100005000014;1;14;0;0;18;0;11;0;0;32;0
230100005000015;1;13;0;0;16;0;9;0;0;8;0
230100005000016;1;12;0;0;11;0;11;0;0;14;0
230100005000017;2;14;0;0;18;0;14;0;0;25;0
230100005000018;2;15;1;0;45;0;16;2;0;41;0
230100005000019;2;18;1;0;24;0;20;1;0;30;0
230100005000020;2;29;3;2;51;0;35;4;1;49;0
230100005000021;1;9;1;0;18;0;11;0;2;16;0
230100005000022;1;7;0;2;22;0;3;0;1;12;0
230100005000023;1;8;0;0;16;0;4;0;0;9;0
230100005000024;1;12;3;0;13;0;14;1;0;12;0
230100005000025;1;4;0;0;8;0;7;1;0;9;0
230100005000026;1;4;0;1;13;0;7;1;0;6;0
230100005000027;1;19;3;3;52;0;26;1;1;35;0
230100005000028;1;6;0;0;5;0;3;0;0;5;0
